id,cancion,artista,subestilo,pais,origen,genero,yt_channel_subscribers_log,channel_age_years,is_vevo,is_licensed_content,lastfm_artist_listeners,lastfm_artist_playcount,lastfm_plays_per_listener,lastfm_top_tag_score,lastfm_top10_listeners_mean,lastfm_similar_match_mean,territorio_top_1,territorio_top_2,n_territorios_top,career_stage,label_type,has_featuring,n_collaborators,release_month,duracion_total_s,tempo_bpm,energia_rms_mean,energia_rms_std,brillo_centroide_mean,brillo_centroide_std,ancho_banda_hz,caida_espectral_rolloff,tasa_cruces_cero,bailabilidad_essentia,complejidad_dinamica_essentia,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,nivel,nivel_predicho,prob_bajo,prob_medio,prob_alto
607,Superstar,Young Miko,Latin trap,PR,real,Reguetón,6.616,19.6,0,1,390421,14402312,36.89,100,98267,0.758,PR,DO,3,Establecido,Major,0,0,10,1900.86,129.2,0.0227,0.0168,2236.44,1027.7,1997.93,4111.21,0.1152,1.2035,-31.2192,-352.9415,74.6261,-36.797,14.1112,-15.1755,Bajo,Bajo,0.4258356631453999,0.38671442613807205,0.1874499107165279
608,Calentita,Villano Antillano,Perreo,PR,real,Reguetón,5.324,7.7,0,1,53234,1106376,20.78,100,9264,0.3307,PE,CO,1,Emergente,Indie,0,0,6,199.46,129.2,0.1657,0.147,2659.27,1539.62,2537.02,5291.3,0.1063,1.0624,-18.172,-167.5545,85.7098,15.8102,8.9359,1.2871,Bajo,Bajo,0.9621120541870845,0.033531157156772,0.004356788656143487
609,Muñeca,Villano Antillano,Perreo,PR,real,Reguetón,5.324,7.7,0,1,53234,1106376,20.78,100,9264,0.3307,PE,US,3,Emergente,Indie,0,0,6,190.61,99.4,0.2751,0.1292,2098.8,1168.87,2403.78,4491.87,0.0713,0.9442,-13.18,-92.3105,91.3627,11.1199,13.4909,5.8202,Bajo,Bajo,0.7211707340512891,0.25003447067220924,0.02879479527650169
610,Mírame,Nio García ft. Rauw Alejandro,Latin trap,PR,real,Reguetón,3.535,7.7,0,0,1248,8658,6.94,100,125,0.4755,PR,US,2,Emergente,Regional,1,1,3,309.8,172.3,0.2282,0.1163,2514.14,950.44,2736.41,5795.59,0.0898,1.1713,-14.2027,-88.8998,85.15,7.1403,3.7254,5.1354,Bajo,Bajo,0.9519882624953526,0.040548652606456605,0.007463084898190831
611,Mera Vuelta,Jay Wheeler,Reguetón romántico,PR,real,Reguetón,4.22,3.2,0,0,280560,6077864,21.66,100,46046,0.7857,PR,CO,1,Emergente,Regional,0,0,7,362.21,184.6,0.2656,0.1634,1802.2,1030.35,2178.28,4034.54,0.0595,1.1094,-14.008,-141.6463,94.7828,19.5835,8.7726,-3.3821,Bajo,Bajo,0.9448105156167622,0.04975619110873134,0.005433293274506502
612,Caile 2,Guelo Star ft. De La Ghetto,Latin trap,PR,real,Reguetón,6.3555,8.6,0,0,15880,75432,4.75,100,2094,0.6237,PR,US,3,Emergente,Regional,1,1,2,229.23,86.1,0.2979,0.1745,2964.92,1221.62,2785.48,6322.49,0.1346,1.772,-12.3152,-54.8228,55.2353,7.9639,17.3016,5.8105,Bajo,Bajo,0.8192193252966796,0.15998825828669846,0.02079241641662201
613,Fuego,Freitas,Reguetón moderno,ES,real,Reguetón,0.301,2.9,1,1,1935,5822,3.01,60,118,0.4238,CL,PE,3,Emergente,Major,0,0,12,208.26,129.2,0.2391,0.1245,1930.52,1078.99,2259.16,4040.02,0.0586,1.3316,-14.6245,-142.3033,93.7864,10.4495,29.0435,16.6327,Bajo,Bajo,0.6572880652922822,0.2668269739300437,0.07588496077767411
614,La Presión,Letón Pé,Reguetón moderno,ES,real,Reguetón,3.78,14.7,0,0,30072,108077,3.59,100,3337,0.4975,ES,MX,1,Emergente,Regional,0,0,2,178.54,129.2,0.226,0.1236,1476.26,1022.94,1858.45,3119.17,0.051,1.2979,-14.4983,-172.7065,109.6454,29.6313,28.701,-1.3648,Bajo,Bajo,0.9820326260499757,0.015246305104113091,0.0027210688459112565
615,Veneno,La Pantera,Perreo,ES,real,Reguetón,3.401,8.5,0,0,74220,1707080,23.0,33,11562,0.4756,ES,CO,2,Emergente,Regional,0,0,12,195.93,129.2,0.2453,0.0799,2721.99,914.69,2723.83,5941.37,0.1214,1.1228,-12.9015,-39.0027,73.8758,-2.3189,10.1106,8.4165,Bajo,Bajo,0.970118639184053,0.025567333479523467,0.004314027336423482
616,Diabla,Dei V,Reguetón moderno,PR,real,Reguetón,5.924,5.6,0,1,135348,8624267,63.72,100,35494,0.845,PR,US,1,Establecido,Indie,0,0,9,139.97,95.7,0.3219,0.1411,2155.01,924.41,2522.11,5039.08,0.0686,0.9493,-12.5068,-59.7799,105.9372,8.9701,7.3166,4.7218,Bajo,Bajo,0.6199177841699577,0.3218423730446755,0.05823984278536694
617,Huracan,Eladio Carrión,Latin trap,PR,real,Reguetón,3.292,3.6,0,0,7094,211659,29.84,100,638,0.5612,PR,ES,2,Emergente,Regional,0,0,5,234.27,129.2,0.2951,0.0957,2316.99,705.27,2629.93,5263.77,0.0774,1.2956,-12.231,-36.1284,88.1604,6.1745,15.7916,2.4934,Bajo,Bajo,0.9018305958690204,0.0869167468399226,0.011252657291056987
618,Sangre,Ankhal ft. Brray,Latin trap,PR,real,Reguetón,5.807,6.6,0,0,30455,546721,17.95,100,4939,0.7494,CO,ES,1,Establecido,Indie,1,1,10,215.13,129.2,0.2637,0.1181,2961.41,1127.57,2958.03,6609.48,0.1046,1.0997,-12.8711,-70.4895,72.8814,26.1452,8.5736,15.417,Bajo,Bajo,0.831243186621024,0.15770090232858466,0.01105591105039124
619,La Bestia,Ankhal,Latin trap,PR,real,Reguetón,5.807,6.6,0,0,30455,546721,17.95,100,4939,0.7494,PR,ES,1,Establecido,Indie,0,0,1,179.86,129.2,0.3126,0.164,2831.87,1167.35,2700.43,6255.4,0.1149,1.0244,-11.9418,-50.9997,70.6665,6.1285,5.718,6.9076,Bajo,Bajo,0.9017921051295834,0.0930762774917182,0.0051316173786984595
620,Blowing Up,Sog,Reguetón moderno,PR,real,Reguetón,5.975,2.9,0,1,22171,155605,7.02,100,1861,0.2704,ES,EC,1,Establecido,Indie,0,0,5,179.23,161.5,0.3053,0.0872,2823.47,819.87,2901.57,6395.96,0.1178,1.5173,-11.1787,-23.8468,68.3802,7.4668,4.4042,3.1917,Bajo,Bajo,0.917221469346959,0.07278098672921095,0.00999754392383011
621,Dorado,Rafa Pabón,Reguetón old school,PR,real,Reguetón,2.808,5.1,0,0,1260,2706,2.15,34,114,0.4378,CO,EC,1,Emergente,Regional,0,0,4,47.86,112.3,0.1,0.0453,1738.53,887.53,2087.64,3481.05,0.0758,1.059,-20.1945,-163.2256,125.0875,2.3843,15.2031,-1.6663,Bajo,Bajo,0.9775417035839684,0.019085280959706487,0.0033730154563252797
622,Underground,Eladio Carrión,Latin trap,PR,real,Reguetón,5.766,17.4,0,0,7094,211659,29.84,100,638,0.5612,PR,CL,1,Establecido,Indie,0,0,12,257.25,161.5,0.1811,0.1015,2426.84,1156.07,2555.1,5443.75,0.0857,0.8352,-16.6327,-105.1077,79.0096,11.7947,16.5698,5.9275,Bajo,Bajo,0.8768346581451535,0.10122129135117826,0.021944050503668266
623,Fulete,Ankhal,Latin trap,PR,real,Reguetón,6.895,9.1,0,1,30455,546721,17.95,100,4939,0.7494,AR,CL,3,Consagrado,Major,0,0,5,275.64,136.0,0.262,0.1286,2233.96,861.58,2456.89,4848.38,0.0777,1.121,-12.8834,-83.6176,89.496,-4.0942,8.2176,-3.6227,Bajo,Medio,0.23489090379463243,0.5575736562800474,0.20753543992532011
624,Nena Trampa,Kevvo,Perreo,PR,real,Reguetón,6.057,14.5,0,1,63195,621909,9.84,100,7710,0.7186,PR,US,3,Establecido,Indie,0,0,9,190.06,184.6,0.2279,0.1509,2257.33,976.99,2313.42,4627.22,0.0911,1.177,-13.8583,-107.7192,83.6774,-8.8924,22.0262,-1.2979,Bajo,Bajo,0.5482546503050882,0.3894966659676418,0.0622486837272699
625,Tumbao,Nio García ft. Casper Mágico,Perreo,PR,real,Reguetón,6.207,11.2,0,1,1248,8658,6.94,100,125,0.4755,PR,CO,2,Establecido,Indie,1,1,7,221.4,112.3,0.336,0.1435,2336.67,897.31,2345.32,4934.97,0.0873,1.2272,-11.7131,-61.4186,82.7041,-19.8581,9.8722,0.2268,Bajo,Bajo,0.707646180064436,0.24572751004782115,0.04662630988774294
626,PR,Eladio Carrión,Latin trap,PR,real,Reguetón,6.725,11.2,0,1,7094,211659,29.84,100,638,0.5612,MX,DO,2,Consagrado,Major,0,0,4,177.68,152.0,0.2835,0.0823,2463.99,1038.85,2615.64,5547.51,0.0961,1.0005,-12.7629,-33.2261,92.434,2.2284,11.9597,15.1987,Bajo,Bajo,0.6197871386563448,0.30830253117752654,0.07191033016612858
627,Se Supone,Jhay Cortez ft. Darell,Latin trap,PR,real,Reguetón,3.467,8.5,0,0,210367,5329651,25.34,100,41503,0.8448,MX,ES,1,Emergente,Regional,1,1,11,237.38,103.4,0.2249,0.1288,2212.43,1056.26,2472.16,4715.54,0.0843,1.237,-14.8655,-102.0208,91.1871,12.078,20.2391,2.7412,Bajo,Bajo,0.9058863239688416,0.08184612156739364,0.012267554463764792
628,Santa,Bad Bunny ft. Daddy Yankee,Reguetón moderno,PR,real,Reguetón,5.0,3.6,0,0,2610566,413595219,158.43,100,844810,0.8009,PR,CL,2,Emergente,Regional,1,1,12,285.63,184.6,0.2372,0.1425,2586.24,1302.69,2575.79,5518.84,0.1048,1.1692,-13.4856,-100.7163,77.7315,11.5278,6.4238,8.9469,Bajo,Bajo,0.920107027482308,0.05924478306763075,0.020648189450061197
629,Gata Fiera,Trebol Clan ft. Héctor El Father,Reguetón moderno,PR,real,Reguetón,4.831,5.2,0,0,174902,1149311,6.57,100,23898,0.835,CL,PE,3,Emergente,Regional,1,1,2,213.95,95.7,0.2288,0.0941,2481.12,771.3,2589.58,5296.32,0.1008,1.2901,-13.7864,-69.774,78.7329,-8.0771,16.3669,3.8817,Bajo,Bajo,0.7965044934501678,0.18834264800367645,0.015152858546155794
630,La Competencia,Baby Rasta & Gringo,Latin trap,PR,real,Reguetón,3.627,7.2,0,0,121591,1031431,8.48,100,14737,0.8971,EC,PR,3,Emergente,Regional,0,0,1,210.05,112.3,0.1442,0.0643,2527.4,881.7,2355.71,5143.43,0.122,1.3128,-17.2725,-118.335,64.4116,-17.3829,25.2415,2.2304,Bajo,Bajo,0.7904066806635812,0.19757142759706145,0.012021891739357273
631,Dónde Están Las Gatas,Farruko ft. Daddy Yankee,Reguetón romántico,PR,real,Reguetón,7.617,15.0,0,0,827145,11349628,13.72,100,98988,0.8465,PR,CL,2,Consagrado,Major,1,1,11,203.29,161.5,0.2514,0.1129,2555.18,793.06,2674.58,5724.1,0.0976,1.3199,-13.2243,-56.8712,76.5867,3.5294,11.3237,1.6641,Bajo,Medio,0.3558418572859941,0.38034611584256967,0.2638120268714362
632,Sigo Buscándote (Remix),Arcángel ft. De La Ghetto,Reguetón moderno,PR,real,Reguetón,6.471,11.9,0,0,454549,15341062,33.75,100,103066,0.7793,PR,AR,2,Establecido,Major,1,1,3,164.23,123.0,0.1614,0.0867,1933.3,945.78,2016.88,3858.91,0.0803,1.2178,-16.3051,-131.1642,104.0443,-21.797,6.4984,7.3089,Bajo,Bajo,0.7031321902194143,0.17707242202519674,0.11979538775538888
633,Controla,Kevvo ft. Darell,Perreo,PR,real,Reguetón,4.322,5.9,0,0,63195,621909,9.84,100,7710,0.7186,DO,CO,1,Emergente,Regional,1,1,8,204.01,184.6,0.2319,0.108,2333.52,962.61,2515.48,5067.3,0.0891,1.2482,-14.6399,-78.6916,90.2818,1.5781,13.1596,2.9619,Bajo,Bajo,0.9454691154307726,0.051771366980358925,0.0027595175888684063
634,La Para,Jon Z ft. Ele A El Dominio,Latin trap,PR,real,Reguetón,6.893,13.5,0,0,124679,2306207,18.5,100,20054,0.7529,MX,ES,2,Consagrado,Major,1,1,8,334.3,152.0,0.2508,0.158,2507.16,888.93,2512.48,5183.18,0.0936,1.1458,-12.6988,-90.1544,71.3452,-8.4024,16.1843,0.4378,Bajo,Medio,0.3990675569505458,0.5158641663274214,0.08506827672203278
635,Triste,Ankhal ft. Lyanno,Latin trap,PR,real,Reguetón,5.807,6.6,0,0,30455,546721,17.95,100,4939,0.7494,PR,EC,3,Establecido,Indie,1,1,5,156.92,112.3,0.2079,0.1209,1729.0,812.73,1787.73,3256.92,0.0882,1.3087,-13.6909,-108.0724,124.0455,-25.1133,-10.8467,-14.2939,Bajo,Bajo,0.5953653468583703,0.3769265526706735,0.02770810047095631
636,Ojalá,Blessd,Reguetón romántico,CO,real,Reguetón,4.318,3.0,0,0,271346,12588185,46.39,100,52256,0.3661,CO,US,2,Emergente,Regional,0,0,4,278.34,172.3,0.2244,0.1306,2006.69,993.06,2357.09,4431.9,0.0667,1.1433,-14.5051,-121.3491,96.558,12.4325,15.0033,12.6127,Bajo,Bajo,0.926460262903891,0.05706398643128881,0.016475750664820068
637,Bogotá,Manuel Turizo,Reguetón romántico,CO,real,Reguetón,2.493,18.3,0,0,521992,9848771,18.87,100,85712,0.6028,CO,CL,1,Emergente,Regional,0,0,7,306.36,123.0,0.0738,0.0378,1663.43,529.18,1877.93,3335.77,0.0764,0.9925,-22.102,-184.1261,126.6895,-17.4196,15.7897,-7.0062,Bajo,Bajo,0.9399741229497536,0.05324156484226178,0.006784312207984744
638,Odisea,Mora,Reguetón moderno,PR,real,Reguetón,2.477,7.3,0,0,453462,40792755,89.96,100,105234,0.6666,US,CO,3,Emergente,Regional,0,0,5,258.41,89.1,0.1667,0.0673,2451.03,1451.93,2611.8,5519.16,0.1058,1.1191,-15.4377,-117.1228,98.3929,22.7546,11.3791,12.3131,Bajo,Bajo,0.7659325894399419,0.20832281907862707,0.025744591481430993
639,Cancion_Sint_0306,Artista_Rgt_0306,Reguetón old school,VE,sintetico,Reguetón,4.872,8.9,0,1,3459,58872,17.02,73,540,0.7865,CO,EC,2,Establecido,Regional,1,3,3,180.92,98.5,0.2015,0.0889,2413.71,977.43,2068.77,4750.17,0.0697,1.2971,-17.2241,-172.3691,116.9847,0.2907,20.6753,-6.398,Bajo,Bajo,0.9177514094623453,0.07562831705820817,0.006620273479446512
640,Cancion_Sint_0307,Artista_Rgt_0307,Latin trap,PR,sintetico,Reguetón,4.681,5.2,0,1,3173,23607,7.44,57,508,0.7592,EC,US,3,Emergente,Indie,1,1,5,219.68,77.3,0.2284,0.1174,1816.13,611.98,2684.62,5337.09,0.0877,1.2048,-18.9356,-151.5953,88.0904,15.6855,23.4362,-9.1043,Bajo,Bajo,0.8599932274903513,0.12076580004341,0.01924097246623876
641,Cancion_Sint_0308,Artista_Rgt_0308,Reguetón moderno,AR,sintetico,Reguetón,4.642,8.4,1,1,12301,235441,19.14,74,4691,0.3833,DO,CL,3,Emergente,Major,0,0,2,169.82,88.3,0.2333,0.1048,2990.22,935.08,2223.42,4243.03,0.1063,1.4534,-14.716,-99.894,100.4245,-4.7414,23.614,17.3043,Bajo,Bajo,0.8167110868878829,0.14652973696676388,0.03675917614535312
642,Cancion_Sint_0309,Artista_Rgt_0309,Reguetón romántico,CO,sintetico,Reguetón,5.04,5.8,1,1,3138,72644,23.15,38,857,0.69,ES,AR,3,Emergente,Indie,1,2,10,170.75,86.0,0.2566,0.1517,2731.5,921.37,2524.27,5974.92,0.076,1.2009,-15.6763,-173.9054,99.4418,6.1327,20.0511,3.1233,Bajo,Bajo,0.8661669675583448,0.10462969910103655,0.029203333340618653
643,Cancion_Sint_0310,Artista_Rgt_0310,Reguetón old school,PR,sintetico,Reguetón,4.91,7.5,0,1,9009,110540,12.27,92,3952,0.4633,ES,CL,3,Emergente,Indie,0,0,5,137.44,91.7,0.2224,0.0813,3585.3,1275.4,2451.91,5441.24,0.0893,1.0747,-11.0715,-107.442,106.8655,-7.9126,34.0279,-6.2148,Bajo,Bajo,0.9226045594878165,0.0636937717547648,0.013701668757418742
644,Cancion_Sint_0311,Artista_Rgt_0311,Latin trap,CO,sintetico,Reguetón,4.478,6.5,0,1,2101,38973,18.55,21,637,0.4519,CO,DO,3,Emergente,Major,1,2,6,163.13,97.7,0.1832,0.1156,3219.97,1054.55,2304.19,4942.35,0.1063,1.0654,-13.8176,-90.7857,70.8878,5.2156,22.5988,11.2546,Bajo,Bajo,0.8732290749070424,0.08281368227521128,0.04395724281774627
645,Cancion_Sint_0312,Artista_Rgt_0312,Reguetón moderno,CO,sintetico,Reguetón,5.125,2.2,0,1,8264,68012,8.23,87,2743,0.3541,CO,PR,2,Establecido,Major,1,2,2,203.79,83.4,0.2946,0.1607,2789.53,961.98,2256.33,5829.67,0.1132,1.1269,-11.6099,-117.6166,107.3309,25.7615,17.5461,-1.0299,Bajo,Bajo,0.9145133190792357,0.06916879874870302,0.01631788217206136
646,Cancion_Sint_0313,Artista_Rgt_0313,Reguetón moderno,PR,sintetico,Reguetón,5.139,5.8,0,0,16996,281113,16.54,56,3544,0.6751,CL,MX,2,Consagrado,Indie,1,3,4,162.87,97.8,0.2111,0.0749,2885.6,1401.43,2618.31,5141.74,0.0731,1.0228,-15.8395,-104.308,98.2114,-11.9489,21.7318,8.0825,Bajo,Bajo,0.8787475080715578,0.10336361287948415,0.017888879048958136
647,Cancion_Sint_0314,Artista_Rgt_0314,Latin trap,PR,sintetico,Reguetón,5.025,7.8,1,1,884,16742,18.94,72,227,0.4821,ES,CL,3,Emergente,Major,0,0,7,210.45,98.2,0.2406,0.1418,3800.0,1633.97,2738.5,5721.11,0.0837,1.3638,-16.8185,-137.1046,87.7195,3.9825,43.1466,-9.9381,Bajo,Bajo,0.7900563134394658,0.16595328194798495,0.04399040461254911
648,Cancion_Sint_0315,Artista_Rgt_0315,Reguetón moderno,DO,sintetico,Reguetón,4.748,5.9,0,0,25170,513467,20.4,36,8478,0.3884,EC,ES,2,Emergente,Indie,0,0,3,196.37,84.2,0.3058,0.1736,2853.57,1413.0,1993.71,5349.16,0.0768,1.3779,-16.8776,-133.4421,102.5748,13.3891,7.997,2.324,Bajo,Bajo,0.9728853856969651,0.022178949476045793,0.0049356648269890885
649,Cancion_Sint_0316,Artista_Rgt_0316,Reguetón moderno,PR,sintetico,Reguetón,4.337,7.8,0,1,19473,313320,16.09,65,5372,0.4615,PR,EC,2,Emergente,Regional,0,0,10,233.01,83.5,0.2378,0.1171,2909.85,929.89,1800.0,4380.49,0.0849,1.0628,-9.6028,-172.9042,88.3993,4.5689,34.4127,-6.4869,Bajo,Bajo,0.9711958074524043,0.025651893550376316,0.003152298997219341
650,Cancion_Sint_0317,Artista_Rgt_0317,Latin trap,CL,sintetico,Reguetón,5.098,6.5,0,1,1997,47528,23.8,63,532,0.6395,DO,CO,2,Establecido,Indie,0,0,7,258.99,70.0,0.2139,0.1365,2835.33,1363.99,2570.25,4701.84,0.0858,1.176,-16.2681,-104.5119,100.3552,-5.3149,28.996,7.4584,Bajo,Bajo,0.8924949508497738,0.09823088687635737,0.009274162273868753
651,Cancion_Sint_0318,Artista_Rgt_0318,Reguetón romántico,AR,sintetico,Reguetón,5.384,5.0,0,1,12277,152725,12.44,78,3096,0.7688,MX,CO,3,Emergente,Indie,0,0,4,188.47,105.2,0.253,0.0964,2925.4,1405.69,2826.37,5216.8,0.1036,1.2035,-13.5275,-133.9043,96.4549,10.1419,11.8178,21.7391,Bajo,Bajo,0.8406452376767164,0.14458670419405914,0.014768058129224422
652,Cancion_Sint_0319,Artista_Rgt_0319,Reguetón moderno,CO,sintetico,Reguetón,5.32,5.7,0,0,12613,77569,6.15,61,3562,0.7495,AR,EC,3,Establecido,Regional,1,1,4,170.24,88.1,0.2365,0.1266,2374.51,760.38,2561.24,4794.45,0.0806,1.2848,-18.8443,-172.2239,84.2233,0.4386,23.1091,16.8028,Bajo,Bajo,0.9047860688439833,0.08592534998062626,0.009288581175390349
653,Cancion_Sint_0320,Artista_Rgt_0320,Reguetón old school,MX,sintetico,Reguetón,4.985,2.5,0,1,3187,23424,7.35,68,1191,0.6125,CL,PR,2,Emergente,Indie,1,3,1,191.74,96.8,0.2476,0.1033,2439.51,1201.81,2556.02,5210.07,0.092,1.134,-14.4265,-115.0601,116.7672,14.5112,41.5318,-1.1388,Bajo,Bajo,0.9672922108868095,0.02906119641815801,0.003646592695032372
654,Cancion_Sint_0321,Artista_Rgt_0321,Latin trap,MX,sintetico,Reguetón,6.136,3.1,0,0,1461,20848,14.27,46,474,0.385,AR,US,3,Emergente,Indie,1,2,6,205.25,114.5,0.258,0.1433,2369.24,787.83,2169.94,6665.17,0.1136,1.1796,-19.6394,-89.3838,93.2819,17.8538,4.0557,0.205,Bajo,Bajo,0.8503939140623759,0.11645932672259489,0.033146759215029284
655,Cancion_Sint_0322,Artista_Rgt_0322,Reguetón moderno,CL,sintetico,Reguetón,4.997,9.5,0,1,5273,115953,21.99,38,1503,0.4081,EC,PR,3,Establecido,Major,1,2,11,198.61,98.2,0.2485,0.1331,2150.14,799.06,2583.08,4601.21,0.121,1.2674,-10.9621,-127.9744,125.9112,24.0641,17.5104,12.7726,Bajo,Bajo,0.5290885025952978,0.3886048787390839,0.08230661866561828
656,Cancion_Sint_0323,Artista_Rgt_0323,Reguetón moderno,PR,sintetico,Reguetón,4.492,1.6,0,1,13753,165173,12.01,64,3681,0.5469,US,EC,3,Establecido,Regional,1,3,3,186.92,100.6,0.2801,0.1314,2629.64,1116.06,2074.15,5155.56,0.0977,1.2451,-20.7023,-132.6736,75.433,11.0361,23.666,-2.519,Bajo,Bajo,0.8872884822072242,0.09164098809408618,0.021070529698689444
657,Cancion_Sint_0324,Artista_Rgt_0324,Reguetón moderno,CO,sintetico,Reguetón,4.481,1.8,0,1,10467,87713,8.38,40,2125,0.3899,CO,CL,2,Establecido,Indie,1,3,4,191.79,79.6,0.1979,0.0992,2120.85,929.1,2325.07,5371.18,0.0878,1.2169,-12.6575,-107.2748,87.0425,-3.9098,17.2495,-13.4154,Bajo,Bajo,0.9010056764183776,0.0675213899907701,0.03147293359085237
658,Cancion_Sint_0325,Artista_Rgt_0325,Latin trap,CO,sintetico,Reguetón,5.295,6.0,1,0,7839,55970,7.14,53,2428,0.4591,MX,US,3,Emergente,Regional,0,0,7,172.31,74.9,0.1941,0.0749,2167.38,1036.24,2921.79,5905.31,0.0898,1.472,-14.2679,-155.8385,117.8469,9.4669,9.6275,3.4773,Bajo,Bajo,0.8831183251697788,0.08228972603173987,0.03459194879848114
659,Cancion_Sint_0326,Artista_Rgt_0326,Reguetón moderno,CO,sintetico,Reguetón,4.266,2.8,0,0,11435,113435,9.92,32,2355,0.4783,EC,PR,3,Emergente,Regional,0,0,10,196.46,82.0,0.2308,0.0885,2579.9,979.26,2355.81,5804.31,0.1,1.1034,-14.202,-107.4584,69.9589,9.5203,13.3738,9.5648,Bajo,Bajo,0.9357269119178891,0.05082195907921646,0.013451129002894366
660,Cancion_Sint_0327,Artista_Rgt_0327,Reguetón moderno,CO,sintetico,Reguetón,5.13,6.4,0,1,1265,10233,8.09,56,391,0.3733,DO,PE,2,Emergente,Indie,1,1,7,169.19,87.4,0.2603,0.111,2369.24,1033.7,2632.45,6353.25,0.0406,1.1305,-12.7688,-136.0914,100.5672,-4.2478,20.8659,3.7546,Bajo,Bajo,0.965142077335272,0.02660104633731509,0.008256876327412885
661,Cancion_Sint_0328,Artista_Rgt_0328,Latin trap,CL,sintetico,Reguetón,4.74,8.4,0,1,2568,46994,18.3,59,661,0.7447,CO,US,3,Emergente,Regional,1,2,3,231.04,87.1,0.1385,0.0677,2196.77,791.44,2504.6,6541.15,0.0965,1.2171,-12.0118,-196.3341,98.5342,12.2504,5.2141,14.15,Bajo,Bajo,0.8223204659751827,0.15141169828180776,0.026267835743009532
662,Cancion_Sint_0329,Artista_Rgt_0329,Reguetón moderno,AR,sintetico,Reguetón,5.089,4.1,0,1,7131,71096,9.97,75,1141,0.6065,CO,PE,2,Emergente,Indie,0,0,7,209.37,96.0,0.2615,0.1002,2395.99,1124.42,2432.53,4416.99,0.0811,1.3066,-12.229,-157.665,108.0441,19.2677,24.1343,20.0144,Bajo,Bajo,0.9470059481006566,0.046139997571167615,0.006854054328175778
663,Cancion_Sint_0330,Artista_Rgt_0330,Reguetón moderno,CO,sintetico,Reguetón,4.067,9.6,0,1,46354,374076,8.07,63,13988,0.6252,US,PR,3,Emergente,Major,0,0,1,198.28,100.7,0.2392,0.1345,2689.55,888.92,2970.51,6276.34,0.1219,1.1733,-17.4688,-133.7736,95.8359,16.1303,3.0754,17.2364,Bajo,Bajo,0.8561400930397043,0.12835408415261187,0.015505822807683808
664,Cancion_Sint_0331,Artista_Rgt_0331,Reguetón moderno,CO,sintetico,Reguetón,4.467,9.3,0,0,410,4891,11.93,46,152,0.5535,DO,AR,1,Establecido,Indie,0,0,7,187.21,74.0,0.2102,0.105,2490.91,955.97,2442.27,5756.97,0.127,1.419,-15.3067,-163.1958,133.6004,3.7106,20.1393,4.807,Bajo,Bajo,0.9553527756636989,0.0377736880867926,0.006873536249508237
665,Cancion_Sint_0332,Artista_Rgt_0332,Reguetón moderno,MX,sintetico,Reguetón,5.849,3.9,0,0,18918,388008,20.51,53,5813,0.5483,EC,PE,5,Emergente,Indie,1,3,3,232.38,70.0,0.2063,0.1255,2451.42,1199.29,2148.12,4577.75,0.0678,1.5128,-11.693,-91.8533,105.8251,-10.5486,14.7548,8.915,Medio,Medio,0.0988247219819529,0.7790078674667356,0.12216741055131146
666,Cancion_Sint_0333,Artista_Rgt_0333,Latin trap,PR,sintetico,Reguetón,6.172,8.2,1,0,61890,1136300,18.36,35,14726,0.7534,EC,ES,3,Emergente,Indie,1,2,2,204.78,77.0,0.257,0.153,2526.04,930.5,2323.91,4073.23,0.0589,1.3409,-18.3413,-77.3562,63.7711,23.3575,22.1102,4.2263,Medio,Medio,0.33073197973122503,0.6150151762769362,0.05425284399183869
667,Ella Baila Sola,Eslabon Armado,Sierreño,MX,real,Regional Mexicano,16.3004,17.3,0,1,782160,32474609,41.52,100,149298,0.671,MX,SIN_SEGUNDO,1,Consagrado,Major,0,1,5,229.99,136.0,0.1738999933004379,0.0754999965429306,2347.21,785.4,2596.36,5347.56,0.0964,1.1396,-15.1097,-77.60579681396484,89.33689880371094,10.48760032653809,14.58689975738525,-0.0763999968767166,Alto,Alto,0.04135497550111492,0.08352370591769905,0.875121318581186
668,La Bebe (Remix),Yng Lvcas,Corrido tumbado,MX,real,Regional Mexicano,14.2342,6.01,0,1,301531,3592500,11.91,100,38088,0.7613,MX,SIN_SEGUNDO,1,Establecido,Indie,0,1,12,223.94,172.3,0.2685000002384186,0.1527000069618225,1474.07,756.03,1827.27,3057.78,0.0545,1.134,-12.5149,-137.6490020751953,119.8823013305664,1.277899980545044,14.68529987335205,5.64300012588501,Alto,Alto,0.07844992586780626,0.3780531920012214,0.5434968821309724
669,PRC,Peso Pluma,Corrido tumbado,MX,real,Regional Mexicano,14.1082,6.67,0,1,712882,55959565,78.5,100,160305,0.7374,MX,GT,2,Establecido,Indie,0,2,8,189.78,136.0,0.2090999931097031,0.0775000005960464,2116.98,963.37,2550.29,4824.9,0.0629,1.2184,-15.3792,-109.9554977416992,84.92780303955078,28.11050033569336,35.07450103759766,1.954699993133545,Alto,Alto,0.01433306310129344,0.018146235302804094,0.9675207015959025
